Date,Symbol,Open,High,Low,Close,Volume
2024-03-31,PNJ,189.55,191.4,187.77,189.42,2926979
2024-04-01,PNJ,190.48,192.28,188.7,190.99,4567242
2024-04-02,PNJ,188.37,190.26,186.82,188.69,3072735
2024-04-03,PNJ,189.76,190.92,187.99,189.58,1980485
2024-04-04,PNJ,188.21,189.09,187.15,188.06,2004598
2024-04-05,PNJ,186.61,187.79,185.52,186.82,3800015
2024-04-06,PNJ,187.34,188.92,186.93,187.5,4765292
2024-04-07,PNJ,185.04,186.84,183.31,184.82,3013282
2024-04-08,PNJ,184.33,186.38,182.99,184.9,1566955
2024-04-09,PNJ,191.54,193.2,190.99,191.5,4247132
2024-04-10,PNJ,179.08,179.47,177.79,179.08,2177476
2024-04-11,PNJ,182.7,184.43,181.09,182.53,4947437
2024-04-12,PNJ,179.56,180.44,178.3,179.28,4024663
2024-04-13,PNJ,176.74,178.07,175.99,177.14,4611350
2024-04-14,PNJ,173.24,175.12,171.86,173.54,3054346
2024-04-15,PNJ,173.34,174.89,172.88,173.32,3983424
2024-04-16,PNJ,169.92,170.65,168.82,170.28,4105234
2024-04-17,PNJ,170.6,171.18,169.59,170.13,3803499
2024-04-18,PNJ,166.18,167.88,164.94,166.53,1922227
2024-04-19,PNJ,164.44,165.13,164.08,164.7,2767056
2024-04-20,PNJ,164.17,165.31,163.63,164.18,1175360
2024-04-21,PNJ,158.01,159.43,157.57,158.23,3116604
2024-04-22,PNJ,156.97,158.99,156.21,157.51,1021529
2024-04-23,PNJ,157.49,158.94,156.82,157.55,2015763
2024-04-24,PNJ,160.02,161.03,158.19,159.52,1407283
2024-04-25,PNJ,159.99,160.78,159.08,159.88,3577890
2024-04-26,PNJ,156.61,157.42,156.02,156.8,936145
2024-04-27,PNJ,157.61,158.09,156.21,157.55,4106636
2024-04-28,PNJ,156.06,156.93,154.85,155.6,4362801
2024-04-29,PNJ,154.93,156.48,154.12,154.83,3037078
2024-04-30,PNJ,155.8,157.27,153.99,155.07,3613884
2024-05-01,PNJ,156.57,157.18,155.41,156.71,3483588
2024-05-02,PNJ,160.85,162.33,159.73,160.84,3872584
2024-05-03,PNJ,160.7,162.06,159.21,161.01,3944418
2024-05-04,PNJ,156.44,157.83,155.96,156.52,4829033
2024-05-05,PNJ,154.72,155.5,153.31,154.75,3436946
2024-05-06,PNJ,155.02,156.13,154.1,154.8,969293
2024-05-07,PNJ,152.47,152.92,151.16,152.3,925060
2024-05-08,PNJ,151.83,152.47,150.83,151.63,2227972
2024-05-09,PNJ,150.14,151.09,149.68,150.5,1929131
2024-05-10,PNJ,149.22,151.42,148.06,150.35,4308239
2024-05-11,PNJ,147.84,148.22,146.59,147.34,4503297
2024-05-12,PNJ,147.48,148.75,147.12,147.43,3832461
2024-05-13,PNJ,149.94,150.69,148.64,149.45,946159
2024-05-14,PNJ,148.23,148.72,146.41,147.67,2788421
2024-05-15,PNJ,151.83,152.9,150.57,151.71,5243628
2024-05-16,PNJ,148.6,150.16,148.23,148.76,4882189
2024-05-17,PNJ,148.66,149.6,147.19,148.49,1872537
2024-05-18,PNJ,144.07,145.12,143.13,143.78,5451708
2024-05-19,PNJ,144.05,144.47,142.19,143.6,3512018
2024-05-20,PNJ,143.32,144.47,141.62,142.93,4208144
2024-05-21,PNJ,139.18,140.65,137.8,139.78,3162730
2024-05-22,PNJ,139.91,140.79,139.27,139.92,3077618
2024-05-23,PNJ,141.94,142.77,141.49,142.0,4966981
2024-05-24,PNJ,141.12,141.74,140.34,141.2,4634465
2024-05-25,PNJ,143.49,144.34,142.02,143.33,3867234
2024-05-26,PNJ,140.58,141.97,139.76,140.33,5155350
2024-05-27,PNJ,142.74,143.91,142.44,142.81,2329238
2024-05-28,PNJ,148.06,149.2,146.45,147.89,1906373
2024-05-29,PNJ,145.37,146.4,144.89,145.79,2752401
2024-05-30,PNJ,149.66,151.4,149.07,150.05,1209555
2024-05-31,PNJ,149.19,149.84,147.85,149.45,1710209
2024-06-01,PNJ,154.63,155.98,153.27,154.73,4363854
2024-06-02,PNJ,154.86,156.13,153.1,154.57,4710092
2024-06-03,PNJ,155.05,156.03,153.53,155.36,2530453
2024-06-04,PNJ,155.6,156.71,154.38,156.13,858507
2024-06-05,PNJ,157.85,158.93,157.05,157.76,2194098
2024-06-06,PNJ,155.82,157.32,154.72,155.3,4262374
2024-06-07,PNJ,157.0,158.55,155.71,157.47,3013736
2024-06-08,PNJ,154.19,155.27,152.86,154.1,3034761
2024-06-09,PNJ,155.17,155.84,153.69,155.42,1956315
2024-06-10,PNJ,157.37,159.25,156.01,157.69,4585595
2024-06-11,PNJ,159.18,160.31,158.77,159.65,2526376
2024-06-12,PNJ,161.92,162.85,161.3,161.99,3549250
2024-06-13,PNJ,158.78,160.12,157.82,159.23,910276
2024-06-14,PNJ,157.22,158.51,156.67,157.82,3584046
2024-06-15,PNJ,158.97,159.8,157.28,158.83,4444317
2024-06-16,PNJ,155.43,156.72,154.08,155.76,3183188
2024-06-17,PNJ,156.12,156.94,155.26,155.94,4773785
2024-06-18,PNJ,157.07,157.87,156.05,156.62,1779636
2024-06-19,PNJ,153.22,154.62,152.0,153.22,2178490
2024-06-20,PNJ,156.19,157.45,155.6,156.64,1304951
2024-06-21,PNJ,158.39,159.39,157.38,158.09,933411
2024-06-22,PNJ,153.19,154.77,151.77,153.46,3932816
2024-06-23,PNJ,153.59,154.1,152.58,153.68,1170743
2024-06-24,PNJ,156.1,157.17,155.5,156.14,4299690
2024-06-25,PNJ,155.7,156.8,155.35,155.7,1324568
2024-06-26,PNJ,157.94,159.33,156.68,158.33,3932789
2024-06-27,PNJ,158.56,159.55,157.05,159.01,4790962
2024-06-28,PNJ,159.41,159.97,158.56,159.26,4400584
2024-06-29,PNJ,157.55,157.88,156.41,157.1,1725021
2024-06-30,PNJ,152.61,154.22,152.12,152.96,4882922
2024-07-01,PNJ,149.89,150.53,149.25,150.09,913467
2024-07-02,PNJ,150.78,151.1,149.18,150.57,870573
2024-07-03,PNJ,148.34,148.65,146.85,148.1,3516672
2024-07-04,PNJ,148.88,149.26,147.95,148.69,2882187
2024-07-05,PNJ,148.68,149.82,147.3,148.88,3945507
2024-07-06,PNJ,147.68,148.05,146.96,147.7,2981168
2024-07-07,PNJ,153.95,154.83,153.12,153.76,3883171
2024-07-08,PNJ,153.03,153.52,152.51,153.19,1321619
2024-07-09,PNJ,154.95,155.41,153.67,154.79,4206583
2024-07-10,PNJ,156.67,157.8,155.9,157.18,1209738
2024-07-11,PNJ,155.68,156.7,154.34,156.18,4914681
2024-07-12,PNJ,152.68,153.67,152.01,152.58,4929100
2024-07-13,PNJ,150.91,152.47,149.77,150.98,4467104
2024-07-14,PNJ,152.42,153.21,151.36,152.42,4351777
2024-07-15,PNJ,155.02,155.86,153.27,154.81,2180839
2024-07-16,PNJ,155.77,156.14,155.02,155.76,3374408
2024-07-17,PNJ,156.86,158.11,156.0,156.62,976868
2024-07-18,PNJ,160.74,161.74,159.71,161.0,1695879
2024-07-19,PNJ,161.86,163.01,160.26,162.31,2191373
2024-07-20,PNJ,157.36,157.74,156.76,157.21,3465302
2024-07-21,PNJ,154.42,155.44,153.9,154.75,5131605
2024-07-22,PNJ,157.61,158.55,156.21,157.73,1307867
2024-07-23,PNJ,159.17,160.72,158.21,158.83,2508066
2024-07-24,PNJ,159.57,160.42,158.54,159.44,1013112
2024-07-25,PNJ,163.72,164.53,162.05,163.48,4570594
2024-07-26,PNJ,160.15,161.7,159.09,159.73,956743
2024-07-27,PNJ,161.74,162.9,160.21,162.13,4158609
2024-07-28,PNJ,164.43,165.53,163.99,164.34,3067310
2024-07-29,PNJ,156.73,157.36,155.12,156.67,2879972
2024-07-30,PNJ,157.09,158.6,156.51,156.97,1759712
2024-07-31,PNJ,162.14,163.51,160.98,162.05,5739927
2024-08-01,PNJ,158.74,159.2,158.27,158.81,1177528
2024-08-02,PNJ,158.01,159.28,156.61,157.91,4342239
2024-08-03,PNJ,155.04,156.28,154.44,155.22,5131608
2024-08-04,PNJ,158.01,159.25,157.36,158.54,1836503
2024-08-05,PNJ,155.25,155.99,154.19,155.36,3738979
2024-08-06,PNJ,152.92,154.6,152.01,153.13,2228049
2024-08-07,PNJ,151.0,152.02,149.6,150.94,1972946
2024-08-08,PNJ,149.61,150.31,148.18,149.08,4533885
2024-08-09,PNJ,150.98,152.34,149.73,151.26,4583854
2024-08-10,PNJ,148.86,150.38,147.77,149.09,3400019
2024-08-11,PNJ,145.31,146.49,144.24,145.7,4673380
2024-08-12,PNJ,144.32,145.59,143.18,144.48,4221614
2024-08-13,PNJ,145.5,146.75,144.71,146.2,1562740
2024-08-14,PNJ,142.37,143.92,141.48,142.6,1195485
2024-08-15,PNJ,144.63,145.21,143.44,144.06,3290328
2024-08-16,PNJ,141.73,143.0,141.28,141.82,1223577
2024-08-17,PNJ,141.29,142.21,140.4,141.32,3636839
2024-08-18,PNJ,141.81,143.13,141.19,141.62,3175587
2024-08-19,PNJ,143.73,144.62,142.98,143.31,1822996
2024-08-20,PNJ,142.89,143.57,141.15,142.56,896541
2024-08-21,PNJ,141.86,142.56,140.36,141.68,1402341
2024-08-22,PNJ,142.37,143.39,141.04,142.57,2726040
2024-08-23,PNJ,142.11,142.83,140.54,141.95,4301657
2024-08-24,PNJ,142.7,143.59,142.29,143.08,3123293
2024-08-25,PNJ,144.48,145.92,143.31,143.91,3054853
2024-08-26,PNJ,141.1,142.37,139.77,141.45,5089937
2024-08-27,PNJ,144.44,144.96,143.87,144.16,4511728
2024-08-28,PNJ,141.25,142.87,140.93,141.54,1725885
2024-08-29,PNJ,139.62,140.8,138.42,140.16,2133885
2024-08-30,PNJ,141.14,141.44,140.51,140.8,3105795
2024-08-31,PNJ,139.78,141.19,139.13,140.03,4129422
2024-09-01,PNJ,141.73,142.97,140.43,141.5,3815004
2024-09-02,PNJ,142.49,143.39,141.55,142.51,4455633
2024-09-03,PNJ,136.83,138.27,135.9,137.1,3838846
2024-09-04,PNJ,136.3,137.53,135.17,136.44,4107762
2024-09-05,PNJ,135.86,137.14,135.58,135.94,2812452
2024-09-06,PNJ,132.18,133.09,131.68,132.41,4617925
2024-09-07,PNJ,131.71,132.01,130.62,131.35,2773577
2024-09-08,PNJ,131.79,132.86,131.28,131.99,2036648
2024-09-09,PNJ,130.42,131.76,129.68,130.52,1568962
2024-09-10,PNJ,131.53,132.27,130.4,131.67,1672992
2024-09-11,PNJ,132.56,133.16,131.32,132.54,1330329
2024-09-12,PNJ,131.98,132.84,130.98,132.06,2145923
2024-09-13,PNJ,131.77,132.61,130.5,131.76,1557800
2024-09-14,PNJ,131.84,132.12,130.84,131.47,4614457
2024-09-15,PNJ,128.93,129.71,128.27,129.05,2172962
2024-09-16,PNJ,128.5,128.76,126.86,128.1,2583356
2024-09-17,PNJ,126.28,127.71,125.48,126.49,1787583
2024-09-18,PNJ,127.15,127.83,125.93,126.75,3118906
2024-09-19,PNJ,126.94,127.48,126.43,126.98,2508554
2024-09-20,PNJ,125.42,126.08,124.25,125.11,1638543
2024-09-21,PNJ,121.03,121.81,120.5,120.87,4936460
2024-09-22,PNJ,120.26,121.12,119.26,120.41,2007745
2024-09-23,PNJ,118.97,120.08,117.85,118.93,2331839
2024-09-24,PNJ,123.19,123.9,122.57,123.17,3669388
2024-09-25,PNJ,125.16,126.22,123.95,125.15,3685465
2024-09-26,PNJ,123.74,124.54,122.84,123.11,4131569
2024-09-27,PNJ,126.48,127.59,125.63,126.19,2062591
2024-09-28,PNJ,127.23,128.05,126.86,127.42,4022029
2024-09-29,PNJ,127.58,128.72,126.51,127.76,3543771
2024-09-30,PNJ,129.89,130.16,128.79,129.77,2315103
2024-10-01,PNJ,133.05,134.2,132.25,133.2,3943546
2024-10-02,PNJ,136.6,137.31,135.86,136.65,3191103
2024-10-03,PNJ,135.84,136.55,135.31,135.99,4589401
2024-10-04,PNJ,131.57,132.4,130.33,131.66,4875034
2024-10-05,PNJ,131.08,132.68,130.78,131.64,1818500
2024-10-06,PNJ,131.01,131.72,129.98,130.53,3408532
2024-10-07,PNJ,130.23,130.59,129.58,130.0,1818623
2024-10-08,PNJ,132.69,133.63,132.02,132.68,2273945
2024-10-09,PNJ,131.92,133.23,130.99,131.67,2217777
2024-10-10,PNJ,131.56,133.06,130.62,131.8,2091282
2024-10-11,PNJ,133.54,134.77,132.47,133.89,3239370
2024-10-12,PNJ,133.33,134.36,132.83,133.39,2253680
2024-10-13,PNJ,130.62,131.73,129.66,130.65,1971401
2024-10-14,PNJ,132.41,133.57,130.89,132.16,2672315
2024-10-15,PNJ,131.11,132.33,129.81,130.82,4621135
2024-10-16,PNJ,128.78,130.01,128.23,128.66,4766485
2024-10-17,PNJ,129.84,131.1,128.93,130.06,4824778
2024-10-18,PNJ,127.2,127.88,126.43,126.86,4738312
2024-10-19,PNJ,125.15,126.0,124.19,125.12,3043072
2024-10-20,PNJ,124.25,124.72,123.98,124.31,3987389
2024-10-21,PNJ,124.9,125.69,124.19,124.89,2362042
2024-10-22,PNJ,127.45,128.01,126.9,127.6,3068108
2024-10-23,PNJ,123.78,124.1,122.84,123.82,3404237
2024-10-24,PNJ,126.71,127.64,125.68,126.58,4021432
2024-10-25,PNJ,129.29,130.29,128.48,129.17,4879213
2024-10-26,PNJ,130.81,131.74,129.52,130.25,3751932
2024-10-27,PNJ,128.7,129.81,127.92,128.6,2733679
2024-10-28,PNJ,129.14,130.4,128.24,129.06,1489380
2024-10-29,PNJ,128.96,129.65,128.35,128.84,1390237
2024-10-30,PNJ,126.57,127.91,125.83,126.83,3957656
2024-10-31,PNJ,127.8,128.44,127.09,127.82,4884527
2024-11-01,PNJ,124.37,124.65,123.19,124.02,3029655
2024-11-02,PNJ,120.48,121.68,119.46,120.63,3205927
2024-11-03,PNJ,118.62,118.88,117.19,118.2,3092729
2024-11-04,PNJ,119.67,120.65,118.98,119.87,3610294
2024-11-05,PNJ,121.65,122.53,121.09,121.83,1740852
2024-11-06,PNJ,121.08,121.41,119.91,120.95,1915222
2024-11-07,PNJ,120.77,122.09,119.82,121.14,1544368
2024-11-08,PNJ,124.1,125.06,122.89,124.05,1304813
2024-11-09,PNJ,119.92,120.51,119.31,119.97,4107102
2024-11-10,PNJ,118.25,119.15,117.17,117.89,2728335
2024-11-11,PNJ,116.04,116.73,115.32,116.19,3765680
2024-11-12,PNJ,114.06,115.42,113.17,114.36,3058740
2024-11-13,PNJ,115.09,116.39,114.32,115.39,3433677
2024-11-14,PNJ,116.55,117.08,115.56,116.16,3350738
2024-11-15,PNJ,118.22,118.7,117.82,118.24,1292431
2024-11-16,PNJ,118.0,118.84,117.48,118.19,954957
2024-11-17,PNJ,119.94,120.8,118.84,119.96,3593644
2024-11-18,PNJ,122.4,122.68,121.76,122.22,3704363
2024-11-19,PNJ,121.57,122.52,120.81,121.74,1411434
2024-11-20,PNJ,121.58,122.14,120.99,121.68,2689516
2024-11-21,PNJ,120.53,121.27,119.6,120.23,2182399
2024-11-22,PNJ,122.29,123.43,121.7,122.11,2510974
2024-11-23,PNJ,119.36,120.17,118.23,119.37,1107411
2024-11-24,PNJ,121.94,122.24,121.58,121.94,5057868
2024-11-25,PNJ,123.59,124.01,123.22,123.58,4434774
2024-11-26,PNJ,120.71,121.8,120.05,120.88,2608739
2024-11-27,PNJ,124.03,124.59,123.01,124.0,3397541
2024-11-28,PNJ,125.45,126.63,124.96,125.38,1564790
2024-11-29,PNJ,127.18,127.9,126.7,127.44,4268111
2024-11-30,PNJ,127.28,128.59,126.22,127.34,3984251
2024-12-01,PNJ,126.13,127.21,125.24,126.34,4526392
2024-12-02,PNJ,128.9,129.28,128.17,128.89,1068626
2024-12-03,PNJ,130.71,131.86,129.72,130.53,3658744
2024-12-04,PNJ,133.8,134.45,132.89,133.77,3205933
2024-12-05,PNJ,134.01,135.42,133.41,134.22,1291856
2024-12-06,PNJ,131.16,131.54,129.94,131.0,5225611
2024-12-07,PNJ,129.82,131.33,129.05,130.2,4506534
2024-12-08,PNJ,132.76,133.97,131.59,132.62,1192765
2024-12-09,PNJ,130.65,131.99,129.96,130.77,4771919
2024-12-10,PNJ,126.36,127.4,125.63,126.38,2529110
2024-12-11,PNJ,130.44,131.62,129.7,130.29,4241491
2024-12-12,PNJ,129.76,130.94,129.08,129.83,3117872
2024-12-13,PNJ,131.01,131.62,130.44,131.02,3284668
2024-12-14,PNJ,129.62,130.59,128.96,129.8,2138889
2024-12-15,PNJ,130.85,131.43,130.11,130.91,4518982
2024-12-16,PNJ,129.99,130.73,128.7,130.03,3183297
2024-12-17,PNJ,127.73,128.86,126.42,127.63,3216215
2024-12-18,PNJ,125.67,126.91,125.35,125.72,1237311
2024-12-19,PNJ,125.22,126.07,124.52,125.21,2010676
2024-12-20,PNJ,124.93,125.29,124.34,124.69,3034556
2024-12-21,PNJ,123.44,123.99,122.99,123.4,2878481
2024-12-22,PNJ,123.41,124.26,122.6,123.51,1902477
2024-12-23,PNJ,122.12,122.47,121.09,121.98,3983811
2024-12-24,PNJ,121.24,121.78,120.88,121.16,1564972
2024-12-25,PNJ,120.38,120.64,119.22,120.4,4854016
2024-12-26,PNJ,120.3,121.43,119.79,120.33,2472762
2024-12-27,PNJ,120.83,121.85,120.08,121.04,3867890
2024-12-28,PNJ,122.4,123.15,121.78,122.25,4356883
2024-12-29,PNJ,123.67,124.81,123.3,123.59,1377637
2024-12-30,PNJ,120.5,121.25,119.53,120.47,2667950
2024-12-31,PNJ,120.44,120.91,120.07,120.6,1874599
2025-01-01,PNJ,117.9,118.6,116.95,118.06,1643517
2025-01-02,PNJ,119.1,119.62,118.32,119.05,2139309
2025-01-03,PNJ,121.36,121.84,119.77,120.98,4114865
2025-01-04,PNJ,116.62,117.24,115.99,116.43,5026690
2025-01-05,PNJ,116.61,117.04,116.21,116.47,1142270
2025-01-06,PNJ,118.37,118.64,118.05,118.39,1966535
2025-01-07,PNJ,118.06,119.14,117.51,118.55,4536869
2025-01-08,PNJ,118.04,118.85,116.69,117.68,993580
2025-01-09,PNJ,115.09,116.15,114.41,115.32,1569359
2025-01-10,PNJ,115.55,116.16,115.31,115.73,3126810
2025-01-11,PNJ,115.44,115.76,114.75,115.42,1038121
2025-01-12,PNJ,115.3,116.43,114.44,115.39,4744246
2025-01-13,PNJ,114.63,114.97,113.7,114.38,4423705
2025-01-14,PNJ,115.15,116.32,114.4,115.49,1671061
2025-01-15,PNJ,113.41,114.0,112.6,113.29,2977750
2025-01-16,PNJ,113.08,113.93,112.67,112.96,1277031
2025-01-17,PNJ,111.85,112.89,110.78,112.23,4257753
2025-01-18,PNJ,110.3,111.0,109.93,110.35,4039203
2025-01-19,PNJ,109.35,109.95,108.5,109.29,4251819
2025-01-20,PNJ,107.54,108.7,106.86,107.69,1910723
2025-01-21,PNJ,106.37,106.91,105.9,106.29,3169319
2025-01-22,PNJ,103.03,103.46,102.05,103.17,1110664
2025-01-23,PNJ,103.03,103.77,102.3,103.07,2942846
2025-01-24,PNJ,101.24,102.51,100.48,101.56,4310346
2025-01-25,PNJ,103.61,104.58,103.09,103.89,3984908
2025-01-26,PNJ,102.5,103.26,101.5,102.49,2500228
2025-01-27,PNJ,102.27,102.64,101.41,102.34,1989365
2025-01-28,PNJ,103.81,104.52,103.07,103.57,4491114
2025-01-29,PNJ,103.67,104.07,103.09,103.54,4535058
2025-01-30,PNJ,100.61,100.83,99.83,100.4,5253291
2025-01-31,PNJ,97.25,97.63,96.59,97.16,1391523
2025-02-01,PNJ,99.96,100.73,99.42,99.86,4134189
2025-02-02,PNJ,103.17,103.43,102.6,102.84,3523336
2025-02-03,PNJ,105.89,106.77,105.0,106.4,2995029
2025-02-04,PNJ,105.73,106.83,104.84,105.85,4095559
2025-02-05,PNJ,106.56,107.35,105.77,106.46,1232529
2025-02-06,PNJ,110.61,111.59,109.63,110.55,3910506
2025-02-07,PNJ,109.82,111.06,109.26,109.97,1848741
2025-02-08,PNJ,107.08,108.16,106.52,107.36,1475696
2025-02-09,PNJ,108.0,108.76,107.45,107.87,1915084
2025-02-10,PNJ,109.12,109.66,108.75,109.11,2922389
2025-02-11,PNJ,109.06,109.54,108.13,108.69,4697381
2025-02-12,PNJ,108.4,108.65,107.64,108.2,2796521
2025-02-13,PNJ,104.49,105.04,103.81,104.41,2554321
2025-02-14,PNJ,105.43,106.29,105.06,105.45,2845157
2025-02-15,PNJ,107.54,108.26,107.16,107.52,959282
2025-02-16,PNJ,107.87,108.24,107.21,107.65,4110921
2025-02-17,PNJ,109.67,110.34,109.26,109.71,1714508
2025-02-18,PNJ,109.76,110.22,109.53,109.78,1156546
2025-02-19,PNJ,111.19,111.85,110.47,110.99,3773361
2025-02-20,PNJ,112.47,112.9,111.61,112.59,2964236
2025-02-21,PNJ,114.41,114.72,113.26,114.24,1972519
2025-02-22,PNJ,112.43,113.55,111.51,112.26,2971267
2025-02-23,PNJ,113.8,114.85,113.46,113.78,2614608
2025-02-24,PNJ,114.28,114.51,113.61,114.12,4442081
2025-02-25,PNJ,116.17,116.64,115.51,116.12,2011712
2025-02-26,PNJ,116.2,116.87,115.59,116.31,985717
2025-02-27,PNJ,117.31,117.65,116.2,117.36,3374151
2025-02-28,PNJ,116.12,116.69,115.81,116.27,3688747
2025-03-01,PNJ,115.2,116.27,114.35,115.06,3789354
2025-03-02,PNJ,115.7,116.08,115.25,115.62,881500
2025-03-03,PNJ,119.89,120.68,118.74,119.72,5431368
2025-03-04,PNJ,123.35,123.71,121.75,122.95,2467377
2025-03-05,PNJ,123.99,124.7,122.94,124.43,2186622
2025-03-06,PNJ,124.1,124.47,123.85,124.22,1491083
2025-03-07,PNJ,125.88,127.28,124.85,126.14,3364780
2025-03-08,PNJ,127.63,127.91,126.74,127.61,4369721
2025-03-09,PNJ,128.49,129.58,127.4,128.61,4497591
2025-03-10,PNJ,129.35,129.92,128.46,128.97,2685370
2025-03-11,PNJ,131.38,132.18,130.11,131.22,4171730
2025-03-12,PNJ,134.57,135.41,133.93,134.53,2777077
2025-03-13,PNJ,133.83,134.8,133.0,133.64,1521363
2025-03-14,PNJ,133.91,134.67,133.08,133.65,1242651
2025-03-15,PNJ,139.17,140.46,138.75,139.43,3947887
2025-03-16,PNJ,141.14,141.83,139.9,141.07,988200
2025-03-17,PNJ,141.2,141.59,139.39,140.78,1268209
2025-03-18,PNJ,142.24,142.59,141.16,141.97,3315285
2025-03-19,PNJ,139.75,140.42,138.72,139.66,1461746
2025-03-20,PNJ,133.82,134.23,132.67,133.81,2378310
2025-03-21,PNJ,133.07,133.94,132.11,133.29,4352961
2025-03-22,PNJ,134.3,134.95,133.36,134.36,3622855
2025-03-23,PNJ,133.25,134.08,132.32,133.23,1525289
2025-03-24,PNJ,139.35,139.84,138.73,139.16,1597798
2025-03-25,PNJ,141.15,141.9,140.08,141.46,3478525
2025-03-26,PNJ,141.89,142.76,141.37,142.09,3391476
2025-03-27,PNJ,145.71,147.02,143.46,144.87,910154
2025-03-28,PNJ,143.31,144.61,141.98,143.29,2495031
2025-03-29,PNJ,144.01,144.59,143.61,144.17,4717610
2025-03-30,PNJ,139.22,140.44,138.42,139.09,5325868
2025-03-31,PNJ,137.05,138.23,136.09,137.18,4162956
2025-04-01,PNJ,135.8,136.69,134.92,135.71,3213667
2025-04-02,PNJ,135.48,136.22,134.35,135.38,1445821
2025-04-03,PNJ,135.66,137.0,134.33,136.01,2006058
2025-04-04,PNJ,137.02,138.02,136.3,136.7,4195528
2025-04-05,PNJ,138.52,140.19,138.04,139.11,2672080
2025-04-06,PNJ,138.47,139.17,136.87,138.12,1441828
2025-04-07,PNJ,136.86,137.79,135.94,137.01,3034277
2025-04-08,PNJ,136.59,137.08,134.79,135.97,1943155
2025-04-09,PNJ,139.42,140.27,138.66,139.27,989453
2025-04-10,PNJ,139.12,140.47,138.11,138.8,3089124
2025-04-11,PNJ,136.74,137.14,135.5,136.66,2618709
2025-04-12,PNJ,135.0,136.11,133.92,135.26,3122072
2025-04-13,PNJ,137.56,138.7,137.05,137.54,4571924
2025-04-14,PNJ,140.38,141.59,139.53,141.14,2623196
2025-04-15,PNJ,141.14,142.52,140.81,141.54,2863402
2025-04-16,PNJ,142.34,142.71,141.42,142.21,1097873
2025-04-17,PNJ,141.08,142.82,140.67,141.65,4681172
2025-04-18,PNJ,142.94,143.63,142.44,142.88,4781245
2025-04-19,PNJ,138.69,139.6,137.99,138.71,4735999
2025-04-20,PNJ,139.67,140.96,139.39,139.92,1886597
2025-04-21,PNJ,140.94,142.12,140.26,140.9,1024076
2025-04-22,PNJ,144.35,145.05,142.47,143.78,3860805
2025-04-23,PNJ,149.72,151.3,149.05,150.04,3437980
2025-04-24,PNJ,147.17,148.62,146.35,147.11,4700937
2025-04-25,PNJ,146.46,147.32,145.02,146.35,1844962
2025-04-26,PNJ,146.94,148.1,145.69,146.92,2536195
2025-04-27,PNJ,148.59,149.32,147.37,148.32,1283001
2025-04-28,PNJ,147.87,148.67,146.38,147.4,1625229
2025-04-29,PNJ,149.34,150.59,148.59,149.02,3688556
2025-04-30,PNJ,150.01,151.76,149.61,150.44,3877485
2025-05-01,PNJ,148.86,149.49,147.97,148.67,2900039
2025-05-02,PNJ,152.79,154.33,152.16,152.9,3288643
2025-05-03,PNJ,158.6,159.29,156.85,158.28,4335380
2025-05-04,PNJ,154.95,155.76,153.6,154.78,4113740
2025-05-05,PNJ,148.1,149.82,146.71,148.6,2140809
2025-05-06,PNJ,147.21,148.42,146.19,146.95,2214020
2025-05-07,PNJ,143.07,144.24,141.73,143.38,3059352
2025-05-08,PNJ,144.98,145.9,144.09,144.97,1630375
2025-05-09,PNJ,139.21,139.92,137.69,139.0,2809579
2025-05-10,PNJ,137.98,139.04,137.24,138.32,1768051
2025-05-11,PNJ,134.12,135.52,132.82,134.19,2283919
2025-05-12,PNJ,132.79,133.63,132.17,133.04,1949057
2025-05-13,PNJ,136.5,137.0,135.68,136.66,5150030
2025-05-14,PNJ,136.06,137.42,134.79,135.85,3841269
2025-05-15,PNJ,136.46,137.23,135.36,136.29,2683629
2025-05-16,PNJ,134.65,135.17,133.73,134.37,1408746
2025-05-17,PNJ,130.61,131.74,129.55,130.98,4441686
2025-05-18,PNJ,127.54,128.19,126.56,127.5,3761981
2025-05-19,PNJ,126.7,127.5,125.67,126.76,3091889
2025-05-20,PNJ,125.62,126.6,124.7,125.37,3121520
2025-05-21,PNJ,125.67,126.62,124.72,125.67,1725432
2025-05-22,PNJ,123.2,123.75,122.62,123.32,3253477
2025-05-23,PNJ,122.55,123.47,121.58,122.43,1861936
2025-05-24,PNJ,122.29,123.16,121.27,122.0,1147233
2025-05-25,PNJ,119.57,120.11,118.32,119.47,2124943
2025-05-26,PNJ,119.72,120.08,118.36,119.54,3694191
2025-05-27,PNJ,117.75,118.79,116.34,117.45,1663470
2025-05-28,PNJ,114.97,115.23,113.6,114.62,2281293
2025-05-29,PNJ,113.06,114.52,112.82,113.55,1349072
2025-05-30,PNJ,113.92,114.4,113.23,113.73,1485683
2025-05-31,PNJ,111.5,112.08,110.39,111.26,4406931
2025-06-01,PNJ,113.8,114.88,112.97,113.88,4773269
2025-06-02,PNJ,110.94,111.84,110.43,111.35,992638
2025-06-03,PNJ,112.28,113.39,111.43,112.23,881539
2025-06-04,PNJ,111.12,111.34,110.47,110.8,1049847
2025-06-05,PNJ,110.02,110.7,109.64,109.9,1172394
2025-06-06,PNJ,106.95,108.05,106.35,107.12,4321651
2025-06-07,PNJ,109.14,109.55,108.84,109.16,3209451
2025-06-08,PNJ,111.92,112.3,111.17,111.86,1876549
2025-06-09,PNJ,114.1,114.89,113.74,113.98,2465603
2025-06-10,PNJ,114.44,114.87,114.12,114.51,4242801
